"5542","【康泰生物：一季度净利增长近3倍，年报拟10转3送2派1.2】康泰生物披露年报及一季报，公司2017年度营收11.61亿元，净利润2.14亿元，分别同比增长110%、149%；基本每股收益0.53元；拟每10股转增3股，送红股2股，派现1.2元。今年一季度营收4.03亿元，净利润1.1亿元，分别同比增长176%、291%，报告期内各类疫苗的销售情况良好，尤其四联疫苗的销量大幅增加。","['300601']"
"5551","天海投资：上交所要求补充披露交易方案及标的资产经营情况等。","['600751']"
"5555","比亚迪成为阿森纳官方全球独家汽车和巴士合作伙伴。","['002594']"
"5556","【麦捷科技控股股东拟减持不超4.32%股份】麦捷科技公告，公司控股股东新疆动能东方股权投资有限公司计划6个月内减持公司股份不超过30,000,000股（即不超过公司总股本的4.32%）。","['300319']"
"5562","洁美科技：合计持股7.47%股东达晨系拟6个月内减持不超过2.61%股份。","['002859']"
"5574","【中国武夷年报增逾一成 拟10转3派0.6元】中国武夷披露年报。2017年，公司实现营业总收入41.72亿元，同比增长62.24%；归属于母公司所有者的净利润2.49亿元，同比增长13.42%。年报拟10转3派0.6元。","['000797']"
"5575","【友好集团：连续两年亏损，26日起实施退市风险警示】友好集团披露年报，2017年实现营收58.79亿元，同比下降3.8%；净利为亏损4.86亿元，上年同期亏损近4亿元。因连续两年亏损，公司股票将于4月25日停牌一天，于4月26日起实施退市风险警示。","['600778']"
"5577","顾地科技：控股股东山西盛农计划6个月内增持公司1%至2%股份。","['002694']"
"5579","【劲拓股份：放弃对中兴通讯方面合同违约追偿权利 已交付设备可原价收回】劲拓股份(300400)4月24日晚间公告，公司为中兴通讯全资子公司中兴康讯供应商之一，对于双方未履行完毕的采购合同，公司提议：对于已生产尚未交付的设备，尊重中兴康讯意愿，暂不交付，且放弃合同违约追偿权利；对于已交付的设备，尊重中兴康讯意愿，可原价收回，并退还已收货款；公司愿承担上述合同变故期间所产生的所有预购件、设备折价、运输及财务成本等损失，并承诺将在后续生产中优先安排中兴通讯的设备采购需求。","['300400', '000063']"
"5585","【国家知识产权局：为创新主体和市场主体提供更有力保障】国家知识产权局局长申长雨24日表示，将进一步加大知识产权保护力度，营造更好的营商环境和创新环境，吸引更多外资企业来华投资兴业，进一步扩大对外开放。（新华网）","['603888']"
"5586","【星湖科技拟3.94亿元购买久凌制药 25日复牌】星湖科技公告，公司拟以发行股份和支付现金相结合的方式购买久凌制药100%股权。本次交易标的初步作价3.94亿元，发行股份购买资产的股票发行价格4.61元/股。同时，公司拟非公开发行股份募集配套资金不超1.679亿元。","['600866']"
"5587","【*ST钒钛：2018年第一季度净利4.7亿元 同比增长翻番】今日晚间，*ST钒钛正式发布2018年第一季度财报，当期完成营业收入31.86亿元，同比增长44.83%；实现净利润4.68亿元，同比增长110.61%；扣非净利润则达到4.72亿元，同比增长280.94%。*ST钒钛表示，一季度业绩大幅上涨主要系钒产品市场持续向好，价格同比增幅达到84.67%；且钒产品销量同比增加9.16%；重庆钛业产能实现达产达效后钛产品销售规模扩大。","['000629']"
"5590","紫金矿业：公司一季度实现营收228.64亿元，同比增长23.87%；净利为10.85亿元，同比增长7.93%；证金持股由4.52%下降至2.39%。","['601899']"
"5591","【华东重机：年报净利增344%，一季报增超23倍】华东重机披露年报及一季报，2017年实现营收50.02亿元，同比增长134%；净利为1.32亿元，同比增长344%。今年一季度营收14.69亿元，同比增64%，实现净利1.34亿元，同比增2331%。公司在2017年完成对润星科技100%股权的收购，新增高端、智能装备制造业务。","['002685']"
"5594","#公告#【天业股份终止重大资产重组事项】天业股份公告，经审慎研究，公司决定终止本次重大资产重组。","['600807']"
"5596","【ST龙力：2017年度业绩预告变脸 预计巨亏近35亿元】ST龙力(002604)24日晚修正业绩预告，公司将2017年度净利润预期由盈利1.17亿至1.76亿元，下调至亏损34.83亿元，公司上年同期盈利1.17亿元。","['002604']"
"5597","【ST龙力：2017年度业绩预告变脸，预计巨亏近35亿元】ST龙力修正业绩预告，公司将2017年度净利润预期由盈利1.17亿至1.76亿元，下调至亏损34.83亿元，公司上年同期盈利1.17亿元。ST龙力表示，公司今年1月遭证监会立案调查，经盘查确认得知：1、经自查计入营业外支出与上年相比增加27.37亿元；2、补充计提资产减值准备4.11亿元，主要为应收账款坏账准备；3、公司融资成本不断增加，财务费用较上年增加3.66亿元。","['002604']"
"5598","兴业银行年报：拟10派6.5元；实现营业收入1399.75亿元，同比下降10.89%；实现净利润572亿元，同比增长6.22%；不良贷款率1.59%，拨备覆盖率211.78%。","['601166']"
"5607","中国平安证券恢复对中国国航A股的追踪，评级为买入。","['601111', '601318']"
"5616","联络互动：董事会提请股东大会授权公司经营层适时出售趣店股份，公司当前持有趣店1258.87万股，减持预计将给公司利润产生正面影响。","['002280']"
"5618","亿联网络：2017年度拟10转10派16元；全年净利润为5.91亿元，同比增36.65%；营业收入为13.88亿元，同比增50.23%。","['300628']"
"5625","【浙江首本农村宅基地“三权分置”不动产证在宁波象山颁发】浙江省宁波市象山县24日下午发出浙江省首本农村宅基地“三权分置”不动产权登记证。（新华网）","['603888']"
"5638","【龙虎榜解读：机构卖出6只股 一游资5400万入二三四五】当天，机构参与龙虎榜中个股共涉及9只个股，其中3只个股被机构净买入，二三四五被买入最多，为6986.2万元。另外的6只个股被机构净卖出，卫宁健康被卖出最多，为5100.18万元。","['300253', '002195']"
"5639","晨曦航空年报：拟10转9；实现营业收入1.78亿元，同比下降12.63%；实现净利润4852万元，同比下降7.46%。","['300581']"
"5641","江苏银行年报：实现营收338.39亿元，同比增长7.58%；净利为118.75亿元，同比增长11.92%；不良贷款率1.41%。","['600919']"
"5652","泰禾集团：2017年实现净利润21.2亿元，同比增长24.43%；2018年一季度实现净利润2.38亿元，同比增长3.08%。","['000732']"
"5654","【山东金泰：获杭州纯阳资产管理举牌 持股达5%】山东金泰公告，2017 年 12 月 1 日至 2018 年 4 月 24 日期间，纯阳公司管理的产品通过交易所集中竞价交易买入公司 A 股 7,405,399 股，占公司现在总股本的 5.0%。","['600385']"
"5655","山东金泰：获杭州纯阳资产管理举牌，持股达5%。","['600385']"
"5656","【兴业银行年报净利增6% 拟10派6.5元】兴业银行披露年报。公司2017年度营收1399.75亿元，同比下滑11%；净利润572亿元，同比增长6%；基本每股收益2.74元。公司年报拟10派6.5元。","['601166']"
"5660","宁波中百：宁波鹏渤拟通过要约收购成为公司单一第一大股东，收购股份数量占公司股份总数的27.65%；收购届满后，宁波鹏渤及一致人最多持有32%股份。","['600857']"
"5662","正元智慧：持股4.5%股东博信优选（天津）股权投资基金合伙企业计划6个月内清仓减持。","['300645']"
"5674","长江润发年报：拟10转7派5；实现营收29.87亿元，净利润3.35亿元，分别同比增长41%、109%。","['002435']"
"5682","【宁波中百：鹏渤投资溢价20.8%要约收购27.65%股份】宁波中百(600857)24日晚公告，依据鹏渤投资提供的要约收购报告书，鹏渤投资此次预定收购数量为6202万股，占公司总股本27.65%，要约价格12.77元/股(较停牌前价格溢价20.8%)，收购期限共计30个自然日。","['600857']"
"5683","【中原特钢：拟211.86亿元置入中粮资本 将置出现有全部资产】中原特钢(002423)4月24日晚间披露重大资产重组预案，公司拟将所持全部资产及负债，与中粮集团所持中粮资本64.51%股权的等值部分进行置换，差额部分以发行股份方式购买。（证券时报）","['002423']"
"5685","【宝能又卖万科了！】九大资管计划已售其二，18亿盈利落袋，常用席位有这6家营业部。","['000002']"
"5700","【斯莱克：2017年净利增长26%，拟10转8派5】斯莱克披露年报及一季报，公司2017年度营收5.49亿元，净利润1.36亿元，分别同比增长41%、26%；基本每股收益0.44元。公司拟每10股转增8股，派息5元（含税）。斯莱克今年一季度营收1.28亿元，净利润1699.06万元，分别同比增长153%、25%。","['300382']"
"5719","兴业银行公布非公开发行境内优先股预案，总额不超人民币300亿元。","['601166']"
"5725","【药明康德：网上发行中签率为0.061%】药明康德(603259)4月24日晚公告，由于本次网上发行初步申购倍数为4913倍，超过150倍，发行人和联席主承销商决定启动回拨机制，对网下、网上发行的规模进行调节。回拨机制启动后，网下最终发行数量为1042万股，占发行数量的10%，网上最终发行数量为9378万股，占发行数量的90%。回拨机制启动后，网上发行最终中签率为0.06106337%。","['603259']"
"5726","【亚玛顿：2017年业绩变脸 由预盈转为亏损超2000万】亚玛顿披露年报及一季报，公司2017年度亏损2299.16万元，上年同期盈利1919.55万元。该数据与公司今年2月披露的业绩快报中披露的盈利1825.4万元存在差异。据悉，会计师判断南京益典弘新能源有限公司100%股权转让的收益未达到确认条件，影响净利润-5217.3万元。此外，亚玛顿今年一季度盈利746.03万元，同比增长7%。","['002623']"
"5727","【风向标再度出现：北向资金成功抄底周期股】北向资金再次展现了其敏锐的市场嗅觉，4月以来大幅加仓多只周期股。沪股通方面。4月3日至4月23日，宝钢股份、海螺水泥分别获沪股通渠道加仓7862万股与6184万股，高居沪股通所有标的前两位，力压工商银行、中国石化等超级蓝筹。其中，海螺水泥本月已12次登上沪股通十大成交活跃股榜单，其中有11天呈现资金净流入。深股通方面，鞍钢股份获深股通渠道加仓6455万股，高居深股通所有标的首位。河钢股份、韶钢松山、三钢闽光等也均获深股通不同程度加仓。值得关注的是，周期股股价与北向资金持股之间往往存在同向变动的关系，且北向资金具有一定的前瞻性。（中国证券网）","['600585', '002110', '000717', '600019', '000898', '000709', '601398', '600028']"
"5728","北向资金再次展现了其敏锐的市场嗅觉，4月以来大幅加仓多只周期股。沪股通方面。4月3日至4月23日，宝钢股份、海螺水泥分别获沪股通渠道加仓7862万股与6184万股，高居沪股通所有标的前两位，力压工商银行、中国石化等超级蓝筹。其中，海螺水泥本月已12次登上沪股通十大成交活跃股榜单，其中有11天呈现资金净流入。","['600585', '600019', '601398', '600028']"
"5739","【掌趣科技：年报净利同比下降48%】掌趣科技(300315)4月24日晚披露年报，2017年实现营收17.68亿元，同比下降4.66%；净利为2.64亿元，同比下降48%。","['300315']"
"5740","【大商股份年报净利增长25% 拟10派9元】东方财富网24日讯，大商股份披露年报。2017年，公司实现营业收入267.44亿元，同比下降4.79%；归属于上市公司股东的净利润8.77亿元，同比增长24.69%。基本每股收益2.98元。年报拟10派9元。","['600694', '300059']"
"5741","【亿联网络年报拟10转10派16元】公司2017年度利润分配预案为：以149,340,000股为基数，向全体股东每10股派发现金红利16.00元(含税)，以资本公积金向全体股东每10股转增10股。","['300628']"
"5753","【美元兑瑞郎触及0.98 再创1月11日以来新高。】东方财富网24日讯，美元兑瑞郎触及0.98，再创1月11日以来新高。","['300059']"
"5755","【华信国际：控股股东终止筹划控制权变更 股票复牌】华信国际公告，经与控股股东确认，鉴于公司控制权变更事宜涉及面广，推进难度较大，暂未与相关方达成一致意见，上海华信决定暂时终止筹划该重大事项。上海华信未来视情况决定是否重新启动控制权转让事项。公司股票自2018年4月25日（星期三）开市起复牌。","['002018']"
"5765","【意大利/德国10年期国债收益率差缩窄至114.5个基点 创2016年4月前期来最窄】东方财富网24日讯，意大利/德国10年期国债收益率差缩窄至114.5个基点，创2016年4月前期来最窄。","['300059']"
"5769","【江苏有线：占总股本64%的首发限售股5月2日上市流通】江苏有线(600959)4月24日晚公告，24.88亿股首次公开发行限售股5月2日上市流通，占公司总股本64.05%。（证券时报网）","['600959']"
"5770","【乐视网：公司控股子公司乐融致新与京东签署《战略业务合作协议》】乐视网公告，公司控股子公司乐融致新电子科技（天津） 有限公司与北京京东世纪贸易有限公司签署意向性协议。乐融致新和京东双方约定，为了充分发挥在各自领域的资源优势，经双方友好协商，同意在电商领域、会员账户领域、广告系统领域、物流领域、语音技术领域、乐融致新产品采购领域、无界零售领域等开展深入业务合作，共同开拓市场、服务用户、共享客户资源和服务能力。","['300104']"
"5771","【乐视网：延期披露年报 净利润亏损额可能进一步扩大】乐视网公告，公司原定于2018年4月25日披露2017年年度报告，因目前审计工作仍在进行中，公司尚未取得2017年度审计报告，预计无法按期披露，将延期至2018 年4月27日进行披露。截至目前，基于目前审计工作结果，公司2017年净利润亏损额可能进一步扩大，未出现账面净资产为负等导致公司不具备上市条件的情形。","['300104']"
"5773","华信国际将于4月25日恢复交易。","['002018']"
"5774","乐视网4月24日晚间公告，公司控股子公司新乐视智家与京东签署的意向性协议，同意在电商领域、会员账户领域、广告系统领域、物流领域、语音技术领域、乐融致新产品采购领域、无界零售领域等开展深入业务合作，共同开拓市场、服务用户、共享客户资源和服务能力。","['300104']"
"5775","乐视网公告，公司原定于 2018 年 4 月 25 日披露 2017 年年度报告，因目前审计工作仍在进行中，公司尚未取得 2017 年度审计报告，预计无法按期披露，将延期至2018 年 4 月 27 日进行披露。","['300104']"
"5776","【2018年4月25日沪深股市交易提示】2018年4月25日沪深股市交易提示。（东方财富网）","['300059']"
"5779","乐视网公告，截至目前，基于目前审计工作结果，公司 2017 年净利润亏损额可能进一步扩大，未出现账面净资产为负等导致公司不具备上市条件的情形。","['300104']"
"5781","【*ST松江：年报扭亏 申请撤销退市风险警示】*ST松江披露年报，公司2017年营收为14.76亿元，同比下降25.74%；净利为1.998亿元，同比扭亏，上年同期亏损4.55亿元。公司向上交所申请撤销退市风险警示。","['600225']"
"5788","【深交所也开现场新闻发布会了！首场宣布五大方向强化一线监管职能】　4月24日下午4时，深圳证券交易所首次现场新闻发布会暨2018年会员大会专题新闻发布会隆重举行，深交所新闻办主任陆序生、会员管理部总监唐瑞、法律部总监付彦、招商证券总裁王岩出席，并就修订深交所《章程》、强化交易所一线监管职能等市场关注话题回答记者提问。（第一财经）","['600999']"
"5804","【习近平：“共抓大保护、不搞大开发”不是不要大的发展 而是要立下生态优先的规矩，倒逼产业转型升级，实现高质量发展】24日中午，习近平来到位于宜昌长江岸边的兴发集团新材料产业园考察，了解这家化工企业保护生态、转型发展情况。总书记说，我强调长江经济带建设要共抓大保护、不搞大开发，不是说不要大的发展，而是首先立个规矩，把长江生态修复放在首位，保护好中华民族的母亲河，不能搞破坏性开发。通过立规矩，倒逼产业转型升级，在坚持生态保护的前提下，发展适合的产业，实现科学发展、有序发展，高质量发展。","['600141']"
"5807","习近平：“共抓大保护、不搞大开发”不是不要大的发展，而是要立下生态优先的规矩，倒逼产业转型升级，实现高质量发展。（新华网）","['603888']"
"5808","【道指跌超百点 使得盘中波动幅度扩大至超过230点】东方财富网24日讯，道指下跌0.4%，标普500指数跌约0.2%，纳指跌0.6%。","['300059']"
"5809","【美国WTI油价快速走低并由涨转跌】东方财富网24日讯，美国WTI油价快速走低并由涨转跌，目前下跌0.19%，报68.51美元/桶。","['300059']"
"5825","【香港25年来最大上市制度改革将激发资本市场新活力】市场人士分析，香港上市制度改革有望吸引更多的优质新兴产业企业和科技企业来港上市，丰富香港股票市场的多元性，增加香港股票市场的“新经济”含量，预计将吸引人工智能、智能制造、5G通信技术、芯片、新能源汽车、生物医药、互联网等行业公司来港上市。市场人士分析，随着内地经济发展和金融市场持续开放，香港上市制度改革能够为不同发展阶段的企业提供融资平台，就近解决新兴产业企业发展中的资本需求，助推内地经济结构的转型升级，实现资本和产业的良性结合。（新华网）","['603888']"
"5833","【道指跌超300点 跌幅逾1.2%】东方财富网25日讯，道指跌超300点，跌幅逾1.2%；纳指跌超100点，跌幅1.4%；标普500指数跌0.8%。","['300059']"
"5858","【债券承销业务向信托公司“开闸”】信托公司有望正式参与债券承销业务。银行间市场交易商协会(下称“交易商协会”)日前发布《关于意向承销类会员(信托公司类)参与承销业务市场评价的公告》(〔2017〕25号)，启动意向承销类会员(信托公司类)参与承销业务市场评价工作。（新华网）","['603888']"
"5876","【布油跌幅收窄至不到0.3% 暂报74.50美元/桶】东方财富网25日讯，布油跌幅收窄至不到0.3%，暂报74.50美元/桶。","['300059']"
"5886","【WTI原油期货跌超1% 布油跌0.7%】东方财富网25日讯，WTI原油期货跌超1%，布油跌0.7%。","['300059']"
"5890","根据发改委的调度快报，今年一季度全国发电量1.57万亿千瓦时，同比增长10%。新能源发电增长迅猛远超传统能源发电。其中，风电955.6亿千瓦时，增长37.9%；太阳能发电273亿千瓦时，增长58.7%；核电588.7亿千瓦时，增长12.7%。","['000591']"
"5909","摩根大通：上调中国中铁H股评级至中性","['601390']"
"5910","【上期能源原油期货夜盘收盘】东方财富网25日讯，上期能源原油期货夜盘收盘，主力合约SC1809收报438.4元，日内跌幅0.57%，成交量73736手。","['300059']"
"5921","华盛顿邮报：据悉美国候任国务卿蓬佩奥将任命太平洋司令部司令哈里斯为朝鲜大使","['601099']"
"5942","【乐视网：公司被起诉涉案金额超33亿 暂无法判断对公司利润影响】东方财富网25日讯，乐视网公告，经统计，公司作为原告涉及的诉讼、仲裁合计涉案金额人民币2.44亿元(含原告诉求赔偿金额、违约金、律师费等其他费用)；公司被起诉类案件合计涉案金额人民币33.05元(含原告诉求赔偿金额、违约金、律师费等其他费用)、美元5376.24万元。公司被起诉类案件中，因较大部分案件尚未审理裁决，公司尚无法准确判断本次公告涉及的诉讼、仲裁事项是否会对公司本期利润或期后利润产生影响。","['300104', '300059']"
"5968","【上市公司并购新三板企业升温】今年以来，跨市场并购火热，A股上市公司并购新三板挂牌公司热情高涨。东方财富Choice数据显示，年初至今，已有超过40家A股公司宣布并购新三板公司，涉及交易总额超过90亿元。市场人士认为，A股公司并购新三板挂牌公司受到双方相互选择的驱动。A股公司往往看重新三板公司良好的成长性，而新三板公司则看重A股公司资本运作能力，通过并购可以为企业发展注入新的活力。 （中国证券报）","['300059']"
"5982","【美国10年期国债收益率接近3%】东方财富网25日讯，美国10年期国债收益率接近3%水平。","['300059']"
"5992","【争议双方各执一词 汇源通信大股东接力内斗】北京鸿晓系汇源通信大股东广州蕙富骐骥投资合伙企业(“蕙富骐骥”)的有限合伙人(LP)的劣后资方珠海泓沛的管理人。该公司日前回复证监局问询时爆料：“泓钧系”掌门人唐小宏隐身蕙富骐骥幕后，并与二股东上海乐铮“里应外合”谋求控制权。不过，唐小宏方面对此全盘否认。（证券时报）","['000586']"
"5999","截至4月24日，《证券日报》记者根据Wind资讯统计数据发现，按照申银万国行业分类，剔除数据不全的企业，91家上市房企存货总计接近3.3万亿元，同比增长29%，其中，以万科为首的前10家房企存货总计超过1.9万亿元，占比接近六成。","['000002']"
"6013","【比特币最近24小时涨超7%】东方财富网25日讯，比特币最近24小时涨超7%，突破9500美元。","['300059']"
"6015","【上市公司披露环境信息不容有盲点】央视财经频道《经济半小时》栏目近日以“污染大户身边的‘黑保护’”为题曝光了山西三维集团的固体废物和废气、废水违规排放，引起社会各界对上市公司环境污染及环境信息披露的强烈关注。证监会副主席方星海近日表示，2020年底对所有上市公司都强制性要求披露环境信息。（上海证券报）","['000755']"
"6027","【操作系统国产化概念井喷】近期市场跌宕起伏，赚钱效应主要集中在芯片和操作系统国产化两条主线。分析人士表示，一方面，操作系统国产化加速，只有自主科技实力提升才能对给予对手强有力的回应，因此具备自主研发实力的公司将迎来国产化进口替代的发展机遇。另一方面，当前国产基础软件的发展态势良好，尤其一批国产基础软件的领军企业发展势头给中国软件市场打了一剂强心针，创新与政策因素将驱动国产软件行业长期增长，国产软件行业的景气度正快速上升。（中国证券报）","['600536']"
"6030","【半年报预喜逾七成 进口替代带来成长新动力】据记者统计，截至4月24日，有324家A股公司发布上半年业绩预告，预喜比例超过74%（包括预增、略增、扭亏等）。其中，钢铁、有色金属、化工三大行业预增比例居前，显示供给侧改革效果得到延续。在其他细分领域，芯片半导体和锂电池产业链相关公司业绩增长动力强劲，如新纶科技、紫光国芯、雅克科技、威华股份、江特电机、星源材质等。另外，与北斗导航、5G相关的公司，如合众思壮、日海通讯、奥维通信业绩增速也较明显。（上海证券报）","['002409', '002383', '002049', '300568', '002240', '002231', '002341', '002176', '002313']"
"6046","据路透，墨西哥参议院追认不包括美国在内的11国跨太平洋伙伴关系协议（TPP）。","['601099']"
"6052","据外媒：墨西哥参议院批准了新的11国跨太平洋伙伴关系协定(TPP)协议，该协议无美国参与。","['601099']"
"6055","联络互动公告称，拟于12个月内适时出售趣店股份，目前间接持有1259万股。","['002280']"
"6060","【人民日报：开启全球视野下的创新浪潮】近日，美国商务部对中兴通讯激活拒绝令一事，让自主创新的议题备受关注。不少人提到的“缺芯少魂”一词，也让自主研发计算机操作系统的问题，进入公众视野。我们亟须开启新一轮全球视野下的自主创新浪潮，让芯片、操作系统以及高端制造装备等关键领域不再有“卡脖子”的隐忧。（人民日报）","['000063']"
"6067","【晨鸣纸业：木浆价格大涨 将视情况调整产品价格】晨鸣纸业(000488)日前在接受机构调研时表示，木浆作为纸品生产主要的原料，其价格的上涨会带来成本的增加，公司将根据市场情况对产品价格进行调整。公司木浆自给率约为70%左右，其价格的上涨，对公司而言，成本端的优势将更加明显。木浆价格的上涨受多方面因素影响，包括来自需求的增长、原料端成本的增加、浆厂限产和兼并等。","['000488']"
"6070","【欧盟要求作为第三方加入中国诉美国钢铝关税措施案的磋商】根据记者24日从世界贸易组织获得的文件，欧盟已于近日向世贸组织表示，请求加入中方日前针对美国钢铝关税提起的世贸组织争端解决机制下的磋商。欧盟近日向世贸组织递交文件，称美方采取的关税措施对欧盟的钢铝产品销售和出口可能产生重大影响，而磋商结果也将涉及欧盟的主要贸易利益，因此请求加入磋商。（新华网）","['603888']"
"6071","【机器人初创公司Marble获1000万美元A轮融资，腾讯参投】Marble总部位于旧金山，去年4月与Yelp合作推出了一款自动送餐机器人，随后又宣布与DoorDash合作。Marble计划今年晚些时候在美国其他城市推出第二代送餐机器人，并计划在“最后一英里物流”项目上加大投资，该项目包括从食品配送到药品和其他更广泛的商品零售领域。","['300024']"
"6072","【海康威视：即使英伟达芯片暂停供应 公司AI摄像机也不会受太多影响】海康威视(002415)接受机构调研时表示，关于英伟达的芯片，此前有投资者问到英伟达芯片价格方面的问题，当时公司的分析是对于视频技术行业，未来应该是技术芯片和专用技术芯片并行的趋势，对海康威视来说，公司会选择性价比更好的芯片方案。从去年开始，公司陆续引入一些专用芯片的方案，目前，已有一些方案进入小批量供货阶段，所以公司有信心说，即使英伟达的GPU芯片暂停供应，海康的AI摄像机也不会受到太多的影响。","['002415']"
"6079","乐视网：作为原告涉及诉讼、仲裁合计涉案金额人民币2.4亿元，公司被起诉类案件合计涉案金额33亿元人民币、5376万美元。","['300104']"
"6082","天齐锂业H股发行议案获股东大会审议通过。","['002466']"
"6083","【大富科技：针对中兴事件、中美贸易战 公司采取了有效措施】大富科技(300134)日前在接受机构调研时表示，针对本次中兴事件、中美贸易战，公司采取了有效措施，如开拓美国以外的市场、不断完善供应链、培育核心零部件产品的国内供应商等，事件对公司影响不大。同时，公司通过稳固现有客户，横向扩展新合作的措施，降低今后此类风险的影响。","['300134']"
"6084","【广联达：金融业务今年预计收入规模在2000万左右】广联达(002410)日前在接受机构调研时表示，金融业务今年预计收入规模在2000万左右，还在培育期。经过几年的探索和实践，已经出现几个积极变化：正在实现金融业务和公司产品紧密结合，通过数据积累，逐步完善征信和风控系统；金融业务与造价、施工业务的紧密结合，未来会成为一项增值服务，实现专业应用和产业金融之间互相促进共同发展。总体来说，在风险可控范围内，公司金融业务将会积极探索新的产品形态和服务模式。","['002410']"
"6086","#公告#【广汽集团与日企合资自动变速器公司】广汽集团25日早间公告，公司全资子公司广州汽车集团乘用车有限公司与爱信AW株式会社于2018年4月24日在北京签署《合营合同》，拟在广州共同出资成立自动变速器合资公司。","['601238']"
"6088","【监管首度就“流动性比例”开罚单】近日，“流动性比例低于法定要求”首次出现在中国银行保险监督管理委员会公示的银行业罚单中。","['601988']"
"6089","【华大基因参与发起生物“登月计划”：十年破译已知真核物种基因组】4月24日，《美国科学院院刊》正式发布“地球生物基因组计划”（EBP）科研展望文章。华大基因是该项目的发起单位之一，他们称，这是继人类基因组计划之后，生命科学领域又一件大事，堪称生物“登月计划”。该项目计划在未来10年对所有已知真核物种的基因组进行破译，并利用基因组学技术来帮助发现目前科学界未知的剩余80％至90％的物种，以完整地覆盖地球上的所有物种。（科技日报）","['300676']"
"6090","【豪迈科技：2018年轮胎模具业务仍有产能增加计划】豪迈科技(002595)日前在接受机构调研时表示，公司预计轮胎模具业务会跟轮胎行业一样，未来平稳增长。公司会持续增强竞争优势，保持行业领跑位置，继续扩大市场占有率，由目前的25%左右进一步提升。公司已在美国、泰国、匈牙利、印度等地设立子公司，未来还会在其他国家和地区建立新的生产与服务中心，近距离响应客户需求。2018年轮胎模具业务仍有产能增加计划，具体实施情况会根据市场形势和实际情况推进。","['002595']"
"6092","【早间公告：同有科技澄清董事长代持传闻 达华智能子公司已签署新乐视智家增资协议】早间公告：同有科技澄清称，经核实原副总经理肖建国不存在代现董事长周泽湘持股情形，周泽湘不存在他人代持或为他人代持情形；达华智能披露增资进展，全资子公司金锐显已签署新乐视智家增资协议，以现有债权作价1.46亿元及现金377.14万元投入合计1.5亿元，取得其增资后1.28%股权；晨化股份延期披露2017年年报和2018年一季报；蓝英装备下调2017年度业绩快报，因调增折旧摊销及财务费用，年报拟延期。","['300302', '300293', '002512', '300610']"
"6094","【广汽集团与爱信AW株式会社拟合资生产自动变速器 广汽持股40%】广汽集团在上交所公告称，子公司广汽乘用车与爱信AW株式会社于4月24日在北京签署《合营合同》，拟在广州共同出资成立自动变速器合资公司，项目总投资3.5亿美元。广汽乘用车按持股40%的比例出资0.468亿美元。合资公司主要生产FF6速自动变速箱（AT），计划年产40万台，预计2020年内投产。（彭博）","['601238']"
"6096","【“天宫”部分技术或超越国际空间站，运营阶段将开展商业化应用】中国载人航天工程总设计师周建平24日表示，计划于2022年建成的中国空间站“天宫”，在信息、能源、动力技术以及运营费效比方面，可望超越国际空间站。“天宫”将运行在393±10公里高度的轨道，在轨运营阶段，其将开放设施吸引投资，开展商业化应用活动，促进太空旅游等太空经济发展。（科技日报）","['603698']"
"6097","同有科技：经核查，原副总经理肖建国不存在代董事长周泽湘持股的情形；周泽湘不存在他人代持或为他人代持的情形。","['300302']"
"6100","【长城汽车：搭载科大讯飞产品的车型未来将陆续上市】长城汽车(601633)4月25日在投资者互动平台表示，目前公司与科大讯飞已进行合作，搭载其产品的车型未来将陆续上市。","['601633', '002230']"
"6102","【怡达股份：公司部分产品可用于生产芯片的基材】怡达股份(300721)4月25日在投资者互动平台表示，公司部分产品可用于生产芯片的基材。","['300721']"
"6103","华锋股份A股在深圳停牌。宁波中百4月25日复牌。","['002806', '600857']"
"6105","【提示】东方财富网25日讯，中国人民银行从今日起，下调部分金融机构人民币存款准备金率1个百分点，以置换中期借贷便利(MLF)。","['300059']"
"6106","【存款利率普遍上浮五成 中小银行开启揽储价格战】融360在报告中指出，在其监测的28家城商行中，上海银行、南京银行上调存款利率，较基准利率最高上浮50%。从2018年以来的情况看，二三线城市银行利率上调情况更多，尤其集中于二三线城市的国有银行，尤其中国银行、工商银行上调明显，多个二三线城市的中国银行都将2年期定期存款利率从上浮30%上调到40%。(21世纪经济报道)","['601009', '601229', '601988', '601398']"
"6118","【园林行业订单爆发式增长】进入2018年，在美丽乡村建设、雄安新区“千年秀林”建设、PPP清库等多重利好催化下，园林行业订单呈现爆发式增长。2018年1-2月，上市园林公司合计中标订单482.21亿元，同比增速91%。4月24日，棕榈股份董秘冯玉兰也表示，棕榈股份市政园林类业务主要围绕“生态城镇+”战略，公司目前在手订单充裕，一季度继续保持订单爆发态势。（中证报）","['002431']"
"6119","#公告#【蓝英装备下调2017年净利润】蓝英装备25日早间公告，公司原来预计2017年归属于上市公司股东的净利润为2,379.36万元，现修正为718.95万元。","['300293']"
"6121","科信技术：公司的主要客户为国内三大通信运营商和中国铁塔，目前经营正常，未受中兴通讯事件影响。（深交所互动易）","['300565', '000063']"
"6126","【富时中国A50指数期货跌0.6%】东方财富网25日讯，富时中国A50指数期货跌0.6%。","['300059']"
"6127","#公告#【达华智能：新乐视智家增资估值90亿】达华智能25日早间公告，今日收到金锐显与新乐视智家的通知，近期，经新乐视智家与各方投资者进一步沟通、商定，就乐融致新本次增资方案达成新进展。","['002512']"
